order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_deleted_at,_sdc_received_at,_sdc_extracted_at,_sdc_batched_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at,order_id,product_id,unit_price,quantity,discount,_sdc_batched_at,_sdc_received_at,_sdc_deleted_at,_sdc_extracted_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.87784,2025-01-31 16:46:07.190916,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,722,1738342429848,10968,64,33.25,4,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636532,,2025-01-31 16:25:34.493862,,1738342448637,order_details-20250131T132534.singer.gz,1867,1738342429848
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil,,2025-01-31 16:54:09.877923,2025-01-31 16:46:07.190938,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,723,1738342429848,10969,46,12,9,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636582,,2025-01-31 16:25:34.493877,,1738342448637,order_details-20250131T132534.singer.gz,1868,1738342429848
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain,,2025-01-31 16:54:09.878006,2025-01-31 16:46:07.190961,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,724,1738342429848,10970,52,7,40,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636634,,2025-01-31 16:25:34.493892,,1738342448637,order_details-20250131T132534.singer.gz,1869,1738342429848
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,France,,2025-01-31 16:54:09.878088,2025-01-31 16:46:07.190983,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,725,1738342429848,10971,29,123.79,14,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636691,,2025-01-31 16:25:34.493907,,1738342448637,order_details-20250131T132534.singer.gz,1870,1738342429848
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,,2025-01-31 16:54:09.878172,2025-01-31 16:46:07.191006,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,726,1738342429848,10972,17,39,6,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636745,,2025-01-31 16:25:34.493922,,1738342448637,order_details-20250131T132534.singer.gz,1871,1738342429848
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,,2025-01-31 16:54:09.878172,2025-01-31 16:46:07.191006,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,726,1738342429848,10972,33,2.5,7,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636796,,2025-01-31 16:25:34.493937,,1738342448637,order_details-20250131T132534.singer.gz,1872,1738342429848
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,,2025-01-31 16:54:09.878256,2025-01-31 16:46:07.191028,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,727,1738342429848,10973,26,31.23,5,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636847,,2025-01-31 16:25:34.493952,,1738342448637,order_details-20250131T132534.singer.gz,1873,1738342429848
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,,2025-01-31 16:54:09.878256,2025-01-31 16:46:07.191028,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,727,1738342429848,10973,41,9.65,6,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.636898,,2025-01-31 16:25:34.493967,,1738342448637,order_details-20250131T132534.singer.gz,1874,1738342429848
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France,,2025-01-31 16:54:09.878256,2025-01-31 16:46:07.191028,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,727,1738342429848,10973,75,7.75,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.63695,,2025-01-31 16:25:34.493982,,1738342448637,order_details-20250131T132534.singer.gz,1875,1738342429848
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.87834,2025-01-31 16:46:07.19105,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,728,1738342429848,10974,63,43.9,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637,,2025-01-31 16:25:34.493997,,1738342448637,order_details-20250131T132534.singer.gz,1876,1738342429848
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.878432,2025-01-31 16:46:07.191072,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,729,1738342429848,10975,8,40,16,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637051,,2025-01-31 16:25:34.494011,,1738342448637,order_details-20250131T132534.singer.gz,1877,1738342429848
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.878432,2025-01-31 16:46:07.191072,2025-01-31 16:54:09.781973,,1738342449878,public-orders-20250131T134606.singer.gz,729,1738342429848,10975,75,7.75,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637102,,2025-01-31 16:25:34.494026,,1738342448637,order_details-20250131T132534.singer.gz,1878,1738342429848
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,,2025-01-31 16:54:09.87852,2025-01-31 16:46:07.191095,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,730,1738342429848,10976,28,45.6,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637152,,2025-01-31 16:25:34.494041,,1738342448637,order_details-20250131T132534.singer.gz,1879,1738342429848
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.878607,2025-01-31 16:46:07.191117,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,731,1738342429848,10977,39,18,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637202,,2025-01-31 16:25:34.494056,,1738342448637,order_details-20250131T132534.singer.gz,1880,1738342429848
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.878607,2025-01-31 16:46:07.191117,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,731,1738342429848,10977,47,9.5,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637252,,2025-01-31 16:25:34.494071,,1738342448637,order_details-20250131T132534.singer.gz,1881,1738342429848
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.878607,2025-01-31 16:46:07.191117,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,731,1738342429848,10977,51,53,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637303,,2025-01-31 16:25:34.494087,,1738342448637,order_details-20250131T132534.singer.gz,1882,1738342429848
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.878607,2025-01-31 16:46:07.191117,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,731,1738342429848,10977,63,43.9,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637354,,2025-01-31 16:25:34.494102,,1738342448637,order_details-20250131T132534.singer.gz,1883,1738342429848
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.878693,2025-01-31 16:46:07.191142,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,732,1738342429848,10978,8,40,20,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637404,,2025-01-31 16:25:34.494117,,1738342448637,order_details-20250131T132534.singer.gz,1884,1738342429848
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.878693,2025-01-31 16:46:07.191142,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,732,1738342429848,10978,21,10,40,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637459,,2025-01-31 16:25:34.494132,,1738342448637,order_details-20250131T132534.singer.gz,1885,1738342429848
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.878693,2025-01-31 16:46:07.191142,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,732,1738342429848,10978,40,18.4,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637512,,2025-01-31 16:25:34.494147,,1738342448638,order_details-20250131T132534.singer.gz,1886,1738342429848
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,,2025-01-31 16:54:09.878693,2025-01-31 16:46:07.191142,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,732,1738342429848,10978,44,19.45,6,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637565,,2025-01-31 16:25:34.494162,,1738342448638,order_details-20250131T132534.singer.gz,1887,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,7,30,18,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637616,,2025-01-31 16:25:34.494177,,1738342448638,order_details-20250131T132534.singer.gz,1888,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,12,38,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637666,,2025-01-31 16:25:34.494192,,1738342448638,order_details-20250131T132534.singer.gz,1889,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,24,4.5,80,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637718,,2025-01-31 16:25:34.494207,,1738342448638,order_details-20250131T132534.singer.gz,1890,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,27,43.9,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637773,,2025-01-31 16:25:34.494222,,1738342448638,order_details-20250131T132534.singer.gz,1891,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,31,12.5,24,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637824,,2025-01-31 16:25:34.494237,,1738342448638,order_details-20250131T132534.singer.gz,1892,1738342429848
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.878777,2025-01-31 16:46:07.191164,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,733,1738342429848,10979,63,43.9,35,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637875,,2025-01-31 16:25:34.494251,,1738342448638,order_details-20250131T132534.singer.gz,1893,1738342429848
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden,,2025-01-31 16:54:09.878861,2025-01-31 16:46:07.191187,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,734,1738342429848,10980,75,7.75,40,0.2,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637925,,2025-01-31 16:25:34.494267,,1738342448638,order_details-20250131T132534.singer.gz,1894,1738342429848
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,,2025-01-31 16:54:09.878947,2025-01-31 16:46:07.191209,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,735,1738342429848,10981,38,263.5,60,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.637975,,2025-01-31 16:25:34.494282,,1738342448638,order_details-20250131T132534.singer.gz,1895,1738342429848
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.879031,2025-01-31 16:46:07.191232,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,736,1738342429848,10982,7,30,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638025,,2025-01-31 16:25:34.494297,,1738342448638,order_details-20250131T132534.singer.gz,1896,1738342429848
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.879031,2025-01-31 16:46:07.191232,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,736,1738342429848,10982,43,46,9,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638076,,2025-01-31 16:25:34.494312,,1738342448638,order_details-20250131T132534.singer.gz,1897,1738342429848
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.879116,2025-01-31 16:46:07.191254,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,737,1738342429848,10983,13,6,84,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638127,,2025-01-31 16:25:34.494327,,1738342448638,order_details-20250131T132534.singer.gz,1898,1738342429848
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.879116,2025-01-31 16:46:07.191254,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,737,1738342429848,10983,57,19.5,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638181,,2025-01-31 16:25:34.494342,,1738342448638,order_details-20250131T132534.singer.gz,1899,1738342429848
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.879199,2025-01-31 16:46:07.191287,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,738,1738342429848,10984,16,17.45,55,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638238,,2025-01-31 16:25:34.494357,,1738342448638,order_details-20250131T132534.singer.gz,1900,1738342429848
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.879199,2025-01-31 16:46:07.191287,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,738,1738342429848,10984,24,4.5,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638291,,2025-01-31 16:25:34.494372,,1738342448638,order_details-20250131T132534.singer.gz,1901,1738342429848
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.879199,2025-01-31 16:46:07.191287,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,738,1738342429848,10984,36,19,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638342,,2025-01-31 16:25:34.494387,,1738342448638,order_details-20250131T132534.singer.gz,1902,1738342429848
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,,2025-01-31 16:54:09.879282,2025-01-31 16:46:07.191309,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,739,1738342429848,10985,16,17.45,36,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638395,,2025-01-31 16:25:34.494402,,1738342448638,order_details-20250131T132534.singer.gz,1903,1738342429848
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,,2025-01-31 16:54:09.879282,2025-01-31 16:46:07.191309,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,739,1738342429848,10985,18,62.5,8,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638446,,2025-01-31 16:25:34.494417,,1738342448638,order_details-20250131T132534.singer.gz,1904,1738342429848
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,,2025-01-31 16:54:09.879282,2025-01-31 16:46:07.191309,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,739,1738342429848,10985,32,32,35,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638496,,2025-01-31 16:25:34.494432,,1738342448638,order_details-20250131T132534.singer.gz,1905,1738342429848
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,,2025-01-31 16:54:09.879375,2025-01-31 16:46:07.191332,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,740,1738342429848,10986,11,21,30,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638547,,2025-01-31 16:25:34.494447,,1738342448639,order_details-20250131T132534.singer.gz,1906,1738342429848
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,,2025-01-31 16:54:09.879375,2025-01-31 16:46:07.191332,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,740,1738342429848,10986,20,81,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638598,,2025-01-31 16:25:34.494462,,1738342448639,order_details-20250131T132534.singer.gz,1907,1738342429848
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,,2025-01-31 16:54:09.879375,2025-01-31 16:46:07.191332,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,740,1738342429848,10986,76,18,10,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638648,,2025-01-31 16:25:34.494477,,1738342448639,order_details-20250131T132534.singer.gz,1908,1738342429848
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina,,2025-01-31 16:54:09.879375,2025-01-31 16:46:07.191332,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,740,1738342429848,10986,77,13,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638699,,2025-01-31 16:25:34.494492,,1738342448639,order_details-20250131T132534.singer.gz,1909,1738342429848
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.879461,2025-01-31 16:46:07.191355,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,741,1738342429848,10987,7,30,60,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638749,,2025-01-31 16:25:34.494507,,1738342448639,order_details-20250131T132534.singer.gz,1910,1738342429848
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.879461,2025-01-31 16:46:07.191355,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,741,1738342429848,10987,43,46,6,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638801,,2025-01-31 16:25:34.494522,,1738342448639,order_details-20250131T132534.singer.gz,1911,1738342429848
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.879461,2025-01-31 16:46:07.191355,2025-01-31 16:54:09.781973,,1738342449879,public-orders-20250131T134606.singer.gz,741,1738342429848,10987,72,34.8,20,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638852,,2025-01-31 16:25:34.494537,,1738342448639,order_details-20250131T132534.singer.gz,1912,1738342429848
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.879546,2025-01-31 16:46:07.191377,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,742,1738342429848,10988,7,30,60,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638903,,2025-01-31 16:25:34.494551,,1738342448639,order_details-20250131T132534.singer.gz,1913,1738342429848
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.879546,2025-01-31 16:46:07.191377,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,742,1738342429848,10988,62,49.3,40,0.1,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.638955,,2025-01-31 16:25:34.494566,,1738342448639,order_details-20250131T132534.singer.gz,1914,1738342429848
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,,2025-01-31 16:54:09.879629,2025-01-31 16:46:07.1914,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,743,1738342429848,10989,6,25,40,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639009,,2025-01-31 16:25:34.494581,,1738342448639,order_details-20250131T132534.singer.gz,1915,1738342429848
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,,2025-01-31 16:54:09.879629,2025-01-31 16:46:07.1914,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,743,1738342429848,10989,11,21,15,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639062,,2025-01-31 16:25:34.494596,,1738342448639,order_details-20250131T132534.singer.gz,1916,1738342429848
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,,2025-01-31 16:54:09.879629,2025-01-31 16:46:07.1914,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,743,1738342429848,10989,41,9.65,4,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639113,,2025-01-31 16:25:34.494611,,1738342448639,order_details-20250131T132534.singer.gz,1917,1738342429848
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.879717,2025-01-31 16:46:07.191422,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,744,1738342429848,10990,21,10,65,0,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639164,,2025-01-31 16:25:34.494626,,1738342448639,order_details-20250131T132534.singer.gz,1918,1738342429848
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.879717,2025-01-31 16:46:07.191422,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,744,1738342429848,10990,34,14,60,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639215,,2025-01-31 16:25:34.494641,,1738342448639,order_details-20250131T132534.singer.gz,1919,1738342429848
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.879717,2025-01-31 16:46:07.191422,2025-01-31 16:54:09.781973,,1738342449880,public-orders-20250131T134606.singer.gz,744,1738342429848,10990,55,24,65,0.15,2025-01-31 16:54:08.568125,2025-01-31 16:54:08.639265,,2025-01-31 16:25:34.494656,,1738342448639,order_details-20250131T132534.singer.gz,1920,1738342429848
